,District_Code,District,Province,Code
367,2106,อำเภอปลวกแดง,ระยอง,21
368,2107,อำเภอเขาชะเมา,ระยอง,21
369,2108,อำเภอนิคมพัฒนา,ระยอง,21
370,2109,กิ่งอำเภอสุนทรภู่,ระยอง,21
371,2151,สาขาตำบลมาบข่า,ระยอง,21
372,2177,ท้องถิ่นเทศบาลตำบลพลา,ระยอง,21
373,2178,ท้องถิ่นเทศบาลตำบลเนินฆ้อ,ระยอง,21
374,2179,ท้องถิ่นเทศบาลตำบลทับมา,ระยอง,21
375,2180,ท้องถิ่นเทศบาลตำบลบ้านนา,ระยอง,21
376,2181,ท้องถิ่นเทศบาลตำบลมาบข่าพัฒนา,ระยอง,21
377,2182,ท้องถิ่นเทศบาลตำบลบ้านฉาง,ระยอง,21
378,2183,ท้องถิ่นเทศบาลตำบลมะขามคู่,ระยอง,21
379,2184,ท้องถิ่นเทศบาลตำบลนิคมพัฒนา,ระยอง,21
380,2185,ท้องถิ่นเทศบาลตำบลบ้านปลวกแดง,ระยอง,21
381,2186,ท้องถิ่นเทศบาลตำบลจอมพลเจ้าพระยา,ระยอง,21
382,2187,ท้องถิ่นเทศบาลตำบลบ้านค่าย,ระยอง,21
383,2188,ท้องถิ่นเทศบาลตำบลชุมแสง,ระยอง,21
384,2189,ท้องถิ่นเทศบาลตำบลสุนทรภู่,ระยอง,21
385,2190,ท้องถิ่นเทศบาลตำบลปากน้ำประแส,ระยอง,21
386,2191,ท้องถิ่นเทศบาลตำบลทุ่งควายกิน,ระยอง,21
387,2192,ท้องถิ่นเทศบาลตำบลกองดิน,ระยอง,21
388,2193,ท้องถิ่นเทศบาลตำบลสำนักท้อน,ระยอง,21
389,2194,ท้องถิ่นเทศบาลเมืองบ้านฉาง,ระยอง,21
390,2195,ท้องถิ่นเทศบาลตำบลบ้านเพ,ระยอง,21
391,2196,ท้องถิ่นเทศบาลตำบลแกลงกะเฉด,ระยอง,21
392,2197,ท้องถิ่นเทศบาลเมืองมาบตาพุด,ระยอง,21
393,2198,ท้องถิ่นเทศบาลตำบลเมืองแกลง,ระยอง,21
394,2199,ท้องถิ่นเทศบาลนครระยอง,ระยอง,21
395,2201,อำเภอเมืองจันทบุรี,จันทบุรี,22
396,2202,อำเภอขลุง,จันทบุรี,22
397,2203,อำเภอท่าใหม่,จันทบุรี,22
398,2204,อำเภอโป่งน้ำร้อน,จันทบุรี,22
399,2205,อำเภอมะขาม,จันทบุรี,22
400,2206,อำเภอแหลมสิงห์,จันทบุรี,22
401,2207,อำเภอสอยดาว,จันทบุรี,22
402,2208,อำเภอแก่งหางแมว,จันทบุรี,22
403,2209,อำเภอนายายอาม,จันทบุรี,22
404,2210,อำเภอเขาคิชฌกูฏ,จันทบุรี,22
405,2272,ท้องถิ่นเทศบาลตำบลเขาบายศรี,จันทบุรี,22
406,2273,ท้องถิ่นเทศบาลตำบลคลองใหญ่,จันทบุรี,22
407,2274,ท้องถิ่นเทศบาลตำบลหนองตาคง,จันทบุรี,22
408,2275,ท้องถิ่นเทศบาลตำบลตกพรม,จันทบุรี,22
409,2276,ท้องถิ่นเทศบาลตำบลเกวียนหัก,จันทบุรี,22
410,2277,ท้องถิ่นเทศบาลตำบลบ่อ,จันทบุรี,22
411,2278,ท้องถิ่นเทศบาลตำบลชากไทย,จันทบุรี,22
412,2279,ท้องถิ่นเทศบาลตำบลตะเคียนทอง,จันทบุรี,22
413,2280,ท้องถิ่นเทศบาลตำบลเกาะขวาง,จันทบุรี,22
414,2281,ท้องถิ่นเทศบาลตำบลบ่อเวฬุ,จันทบุรี,22
415,2282,ท้องถิ่นเทศบาลตำบลพลวง,จันทบุรี,22
416,2283,ท้องถิ่นเทศบาลตำบลทับช้าง,จันทบุรี,22
417,2284,ท้องถิ่นเทศบาลตำบลนายายอาม,จันทบุรี,22
418,2285,ท้องถิ่นเทศบาลตำบลสอยดาว,จันทบุรี,22
419,2286,ท้องถิ่นเทศบาลตำบลพลิ้ว,จันทบุรี,22
420,2287,ท้องถิ่นเทศบาลตำบลปากน้ำแหลมสิงห์,จันทบุรี,22
421,2288,ท้องถิ่นเทศบาลตำบลมะขาม,จันทบุรี,22
422,2289,ท้องถิ่นเทศบาลตำบลโป่งน้ำร้อน,จันทบุรี,22
423,2290,ท้องถิ่นเทศบาลตำบลหนองคล้า,จันทบุรี,22
424,2291,ท้องถิ่นเทศบาลตำบลเนินสูง,จันทบุรี,22
425,2292,ท้องถิ่นเทศบาลตำบลหนองบัว,จันทบุรี,22
426,2293,ท้องถิ่นเทศบาลตำบลพลับพลานารายณ์,จันทบุรี,22
427,2294,ท้องถิ่นเทศบาลตำบลบางกะจะ,จันทบุรี,22
428,2295,ท้องถิ่นเทศบาลเมืองท่าช้าง,จันทบุรี,22
429,2296,ท้องถิ่นเทศบาลเมืองจันทนิมิต,จันทบุรี,22
430,2297,ท้องถิ่นเทศบาลเมืองขลุง,จันทบุรี,22
431,2298,ท้องถิ่นเทศบาลเมืองท่าใหม่,จันทบุรี,22
432,2299,ท้องถิ่นเทศบาลเมืองจันทบุรี,จันทบุรี,22
433,2301,อำเภอเมืองตราด,ตราด,23
434,2302,อำเภอคลองใหญ่,ตราด,23
435,2303,อำเภอเขาสมิง,ตราด,23
436,2304,อำเภอบ่อไร่,ตราด,23
437,2305,อำเภอแหลมงอบ,ตราด,23
438,2306,อำเภอเกาะกูด,ตราด,23
439,2307,อำเภอเกาะช้าง,ตราด,23
440,2308,กิ่งอำเภอราชการุณย์,ตราด,23
441,2389,ท้องถิ่นเทศบาลตำบลตะกาง,ตราด,23
442,2390,ท้องถิ่นเทศบาลตำบลหนองบอน,ตราด,23
